1,31.95376472,-89.23450472,40.57027778,-75.48830556
1,30.68586111,-95.01792778,46.6485775,-97.00564306
1,38.94574889,-104.5698933,34.23758944,-98.74200917
1,42.74134667,-78.05208056,38.99017472,-122.8997175
1,30.6880125,-81.90594389,38.20241667,-121.2684167
1,34.49166667,-88.20111111,35.73338222,-98.73063833
1,32.85048667,-86.61145333,41.26320889,-122.2719528
1,43.08751,-88.17786917,31.671005,-92.15846722
1,40.67331278,-80.64140639,31.6058475,-90.40931583
1,40.44725889,-92.22696056,30.87046278,-87.81738167
1,33.93011222,-89.34285194,47.10391667,-122.2871944
1,46.88384889,-96.35089861,46.27110639,-106.6239206
1,41.51961917,-87.40109333,46.32763139,-119.9705964
1,31.42127556,-97.79696778,48.19018611,-116.9093644
1,39.60416667,-116.0050597,42.24714972,-111.33826
1,32.46047167,-85.68003611,36.80833833,-107.6514444
1,41.98934083,-88.10124278,42.00942944,-101.7693439
1,48.88434111,-99.62087694,31.95376472,-89.23450472
1,33.53456583,-89.31256917,30.68586111,-95.01792778
1,41.43156583,-74.39191722,38.94574889,-104.5698933
1,41.97602222,-114.6580911,42.74134667,-78.05208056
1,41.30716667,-85.06433333,30.6880125,-81.90594389
1,32.52883861,-94.97174556,34.49166667,-88.20111111
1,42.57450861,-84.81143139,32.85048667,-86.61145333
1,41.11668056,-98.05033639,43.08751,-88.17786917
1,32.52943944,-86.32822139,40.67331278,-80.64140639
1,48.30079861,-102.4063514,40.44725889,-92.22696056
1,40.65138528,-98.07978667,33.93011222,-89.34285194
1,32.76124611,-89.53007139,46.88384889,-96.35089861
1,32.11931306,-88.1274625,41.51961917,-87.40109333
1,31.07447222,-81.42777778,31.42127556,-97.79696778
1,41.63695083,-99.34038139,39.60416667,-116.0050597
1,33.99150222,-90.078145,32.46047167,-85.68003611
1,38.86872333,-77.00747583,41.98934083,-88.10124278
1,35.98531194,-85.80931806,48.88434111,-99.62087694
1,32.93679056,-87.08888306,33.53456583,-89.31256917
1,36.37094306,-82.17374111,41.43156583,-74.39191722
1,61.93396417,-162.8929358,41.97602222,-114.6580911
1,44.42506444,-70.80784778,41.30716667,-85.06433333
1,42.60355556,-97.25263889,32.52883861,-94.97174556
1,42.59136361,-72.52275472,42.57450861,-84.81143139
1,44.11672722,-72.82705806,41.11668056,-98.05033639
1,41.25130806,-72.03161139,32.52943944,-86.32822139
1,42.40418556,-88.63343222,48.30079861,-102.4063514
1,42.11388722,-96.72892556,40.65138528,-98.07978667
1,42.35083333,-86.25613889,32.76124611,-89.53007139
1,44.98730556,-99.9535,32.11931306,-88.1274625
1,34.98560639,-106.0094661,31.07447222,-81.42777778
1,35.71765889,-108.2015961,41.63695083,-99.34038139
1,33.60166667,-97.77556,33.99150222,-90.078145
1,41.29028694,-98.99064278,38.86872333,-77.00747583
1,35.38898833,-95.60165111,35.98531194,-85.80931806
1,36.17528,-96.15181028,32.93679056,-87.08888306
1,34.19592833,-96.67555694,36.37094306,-82.17374111
1,43.10318389,-78.70334583,61.93396417,-162.8929358
1,40.39944417,-96.17139694,44.42506444,-70.80784778
1,41.46736111,-84.50655556,42.60355556,-97.25263889
1,42.88062278,-76.78162028,42.59136361,-72.52275472
1,39.0044525,-99.89289917,44.11672722,-72.82705806
1,38.36674167,-84.28410056,41.25130806,-72.03161139
1,31.60016778,-85.23882222,42.40418556,-88.63343222
1,31.04247361,-86.31156111,42.11388722,-96.72892556
1,31.364895,-85.30965556,42.35083333,-86.25613889
1,42.7360825,-94.24524167,44.98730556,-99.9535
1,37.71798833,-117.2384119,34.98560639,-106.0094661
1,35.76827222,-115.3296378,35.71765889,-108.2015961
1,36.31108972,-114.4638672,33.60166667,-97.77556
1,33.8845475,-91.53429111,41.29028694,-98.99064278
1,35.63778,-88.127995,35.38898833,-95.60165111
1,36.01122694,-88.12328833,36.17528,-96.15181028
1,36.11659972,-87.73815889,34.19592833,-96.67555694
1,34.36677444,-89.90008917,43.10318389,-78.70334583
1,32.82587917,-91.187665,40.39944417,-96.17139694
1,38.14611639,-120.6481733,41.46736111,-84.50655556
1,39.94376806,-122.1713781,42.88062278,-76.78162028
1,38.53146222,-121.7864906,39.0044525,-99.89289917
1,40.02764333,-124.0733639,38.36674167,-84.28410056
1,40.52210111,-121.8177683,31.60016778,-85.23882222
1,31.29700806,-89.81282944,31.04247361,-86.31156111
1,31.01621528,-87.44675972,31.364895,-85.30965556
1,29.97576083,-92.08415167,42.7360825,-94.24524167
1,31.56683278,-91.50011889,37.71798833,-117.2384119
1,31.96366222,-92.66026056,35.76827222,-115.3296378
1,31.99071694,-93.30739306,36.31108972,-114.4638672
1,48.958965,-119.4119622,33.8845475,-91.53429111
1,48.04981361,-122.8012792,35.63778,-88.127995
1,38.53916389,-106.0458483,36.01122694,-88.12328833
1,40.5149125,-98.94565083,36.11659972,-87.73815889
1,37.14172222,-79.01638889,34.36677444,-89.90008917
1,43.30694778,-100.6281936,32.82587917,-91.187665
1,36.70972139,-110.2367978,38.14611639,-120.6481733
1,42.40266472,-88.37588917,39.94376806,-122.1713781
1,44.94996278,-94.0669175,38.53146222,-121.7864906
1,40.53716667,-81.95436111,40.02764333,-124.0733639
1,41.62787111,-74.13375583,40.52210111,-121.8177683
1,41.95323306,-116.1876014,31.29700806,-89.81282944
1,31.88329917,-85.48491361,31.01621528,-87.44675972
1,41.22581222,-79.44098972,29.97576083,-92.08415167
1,42.04808278,-88.05257194,31.56683278,-91.50011889
1,31.39698611,-84.89525694,31.96366222,-92.66026056
1,30.219,-96.37427778,31.99071694,-93.30739306
1,41.89300139,-89.07829,48.958965,-119.4119622
1,47.81833333,-92.29166667,48.04981361,-122.8012792
1,31.05126306,-87.06796833,38.53916389,-106.0458483
1,40.04636111,-98.06011111,40.5149125,-98.94565083
1,44.43746472,-93.91274083,37.14172222,-79.01638889
1,43.45213722,-85.26480333,43.30694778,-100.6281936
1,37.8515825,-96.29169806,36.70972139,-110.2367978
1,40.96676444,-74.78016556,42.40266472,-88.37588917
1,31.40988861,-86.08883583,44.94996278,-94.0669175
1,33.18262167,-90.83065444,40.53716667,-81.95436111
1,45.89857556,-94.87391,41.62787111,-74.13375583
1,33.19155556,-99.71793056,41.95323306,-116.1876014
1,31.13780556,-83.45308333,31.88329917,-85.48491361
1,34.7723125,-88.16587444,41.22581222,-79.44098972
1,61.43706083,-142.9037372,42.04808278,-88.05257194
1,60.90582833,-162.4391158,31.39698611,-84.89525694
1,41.09405556,-83.2125,30.219,-96.37427778
1,31.74328472,-84.419285,41.89300139,-89.07829
1,42.99845056,-123.3095092,47.81833333,-92.29166667
1,40.78141667,-82.97469444,31.05126306,-87.06796833
1,31.00694444,-84.87761111,40.04636111,-98.06011111
1,36.77430028,-102.5104364,44.43746472,-93.91274083
1,31.86127139,-89.80285361,43.45213722,-85.26480333
1,39.70547583,-75.03300306,37.8515825,-96.29169806
1,58.98896583,-159.0499739,40.96676444,-74.78016556
1,34.34010472,-83.13348333,31.40988861,-86.08883583
1,36.69591306,-84.39160389,33.18262167,-90.83065444
1,34.17402472,-83.56066528,45.89857556,-94.87391
1,33.12546111,-90.02555694,33.19155556,-99.71793056
1,39.77842056,-74.94780389,31.13780556,-83.45308333
1,56.32880417,-133.6100844,34.7723125,-88.16587444
1,35.01619111,-84.34631083,61.43706083,-142.9037372
1,35.222595,-83.41904389,60.90582833,-162.4391158
1,36.6106375,-83.73741611,41.09405556,-83.2125
1,36.39728139,-85.64164278,31.74328472,-84.419285
1,32.438775,-86.51044778,42.99845056,-123.3095092
1,45.00839444,-69.23976722,40.78141667,-82.97469444
1,42.29130028,-73.71031944,31.00694444,-84.87761111
1,43.61534389,-73.27455556,36.77430028,-102.5104364
1,42.00013306,-71.19677139,31.86127139,-89.80285361
1,41.69597444,-88.12923056,39.70547583,-75.03300306
1,45.23053806,-96.56596556,58.98896583,-159.0499739
1,42.35003667,-83.45826833,34.34010472,-83.13348333
1,43.40332833,-98.82952972,36.69591306,-84.39160389
1,44.73107278,-94.71471333,34.17402472,-83.56066528
1,45.29329111,-97.51369889,33.12546111,-90.02555694
1,44.86247611,-98.52953972,39.77842056,-74.94780389
1,34.14698917,-97.12265194,56.32880417,-133.6100844
1,34.07509694,-97.10667917,35.01619111,-84.34631083
1,34.14040194,-96.81203222,35.222595,-83.41904389
1,33.17533333,-97.82838889,36.6106375,-83.73741611
1,41.391,-83.63013889,36.39728139,-85.64164278
1,41.15186167,-81.41658306,32.438775,-86.51044778
1,35.99221,-113.8166164,45.00839444,-69.23976722
1,41.13144444,-81.76491667,42.29130028,-73.71031944
1,43.18166667,-76.12777778,43.61534389,-73.27455556
1,38.72752,-90.50830417,42.00013306,-71.19677139
1,39.07045083,-88.53351972,41.69597444,-88.12923056
1,38.47149444,-91.81531667,45.23053806,-96.56596556
1,39.30250917,-88.00406194,42.35003667,-83.45826833
1,42.36425,-74.06596806,43.40332833,-98.82952972
1,40.54281417,-86.68167194,44.73107278,-94.71471333
1,30.84577778,-85.60138889,45.29329111,-97.51369889
1,34.85007333,-97.58642028,44.86247611,-98.52953972
1,35.1550675,-97.47039389,34.14698917,-97.12265194
1,36.56670028,-98.85231333,34.07509694,-97.10667917
1,37.45419111,-100.9921119,34.14040194,-96.81203222
1,30.08720833,-90.58266528,33.17533333,-97.82838889
1,37.78746444,-114.4216567,41.391,-83.63013889
1,37.74532639,-111.5701653,41.15186167,-81.41658306
1,37.85969694,-112.816055,35.99221,-113.8166164
1,34.83398056,-92.25792778,41.13144444,-81.76491667
1,33.14518056,-90.51528472,43.18166667,-76.12777778
1,34.28034806,-87.60044139,38.72752,-90.50830417
1,36.59287528,-86.47691028,39.07045083,-88.53351972
1,36.52589417,-88.91561611,38.47149444,-91.81531667
1,37.12071889,-92.311245,39.30250917,-88.00406194
1,40.82787639,-72.74871083,42.36425,-74.06596806
1,39.21915,-74.794765,40.54281417,-86.68167194
1,40.97114556,-74.99747556,30.84577778,-85.60138889
1,40.57027778,-75.48830556,34.85007333,-97.58642028
1,46.6485775,-97.00564306,35.1550675,-97.47039389
1,34.23758944,-98.74200917,36.56670028,-98.85231333
1,38.99017472,-122.8997175,37.45419111,-100.9921119
1,38.20241667,-121.2684167,30.08720833,-90.58266528
1,35.73338222,-98.73063833,37.78746444,-114.4216567
1,41.26320889,-122.2719528,37.74532639,-111.5701653
1,31.671005,-92.15846722,37.85969694,-112.816055
1,31.6058475,-90.40931583,34.83398056,-92.25792778
1,30.87046278,-87.81738167,33.14518056,-90.51528472
1,47.10391667,-122.2871944,34.28034806,-87.60044139
1,46.27110639,-106.6239206,36.59287528,-86.47691028
1,46.32763139,-119.9705964,36.52589417,-88.91561611
1,48.19018611,-116.9093644,37.12071889,-92.311245
1,42.24714972,-111.33826,40.82787639,-72.74871083
1,36.80833833,-107.6514444,39.21915,-74.794765
1,42.00942944,-101.7693439,40.97114556,-74.99747556
